URL,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
www.bharathadeepam.com/bbm/wp-admin/images/,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
lawprofessors.typepad.com/crimprof_blog/2007/03/false_confessio.html,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
www.imc.org/ietf-smime/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
http://dapp-web3fixtool-ecosystem.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
http://bizbizeturkiyenim.com/,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
http://cn52393.tw1.ru/ups/login/details.php,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1
asianoyoru.wordpress.com/category/hey-say-jump/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
centrepge.clan.su,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
bartonprogramming.com/includes/domit/PayPal.it/login/security/confirmation4548684645384534/it/Processing.htm?cmd=_Processing&amp;amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af436535a64872c239a7d95d787fd6a0e8c72935a64872c239a7,0,0,1,9,0,0,0,0,0,1,1,1,1,1,1,0
https://osrah.sa/w6bxso,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1
https://www.capel.wa.gov.au,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
stud3.tuwien.ac.at/~e9925371/project/linux/klsm.html,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
www.tamingthebeast.net/articles/EmailMarketingEthicsSpamReporting.htm,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://www.staging.theelegantyou.com/wp-admin/wp-user/wp-user/auth.php,0,0,1,4,0,1,0,0,1,1,1,1,1,1,1,1
https://storageapi.fleek.co/d9faca97-3ef4-4f19-bdb7-744644982c59-bucket/webswindle4/index.html,0,0,1,3,0,1,0,0,0,0,0,1,1,1,1,1
https://postbank-konto.firebaseapp.com/,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
czmdzx.cn/img/index.htm,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
caperblogs.com/wednesday-8-june-2011-in-canadian-history-cap,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
http://mail.deliverylifesupport.com/public/l2hcfoj0yb0x6mkbxtnjooyxnmjicogm,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,1
www.windowsitpro.com/Articles/Index.cfm?ArticleID=179,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
www.imc.org/ube-sol.html,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
kat.ph/stolen-babies-there-be-squabbles-ahead-t2277436.html,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
123people.co.uk/s/margaret+corrigan,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
center-paypal-resolution-com.cgi-bin.p3-lefilm.fr/ec94adaae5d1deb7db9d73e01ac7cbea/,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
rjameshealy.blogspot.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
tools.ietf.org/html/rfc3212,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
http://www.it.newsonlinesite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
http://seekingalpha.com/article/3179186-who-survives-the-bloodbath-between-qualcomm-mediatek-and-intel,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,0
rimac-net.tripod.com/index.htm,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
torrens.org.uk/Genealogy/BannValley/church/MagheraP/Communicants1847-1865.html,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
www.santissimatrinita.net/media/information.html.html,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
facebook.com/OUTatNBCUniversal,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
https://marinae-52be1.web.app/,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
http://www.drivehq.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
mma-core.com/videos/_Shay_Walsh_vs_Danny_Welsh?tid=100&vid=10017002,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://www.plantfoods.org,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
https://www.eurobot.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.21st.com,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0
crazyaboutmagazines.com/ourshop/prod_240577-Hello-magazine-Peter-Phillips-and-Autumn-Kelly-wedding-cover-27-May-2008-Issue-1022.html,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
www.mygold.cc/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&amp;nmexqoqssl=0&amp;dest,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
amiller.nmsu.edu/ezup.html,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
www.formchamp.com/goform.php?id=38199,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
http://toplinok.beget.tech/USER/,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1
http://depositphotos.com/login.html?url=%2F65606561%2Fstock-video-canoe-by-lake-at-sunset.html,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
https://814106.selcdn.ru/teams365/index8.html,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1
http://www.familykitchen.ch,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
https://www.langleyfcu.org,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://www.harpersferrywv.us,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
http://thenextweb.com/insider/2014/10/15/opera-debuts-beautiful-bookmarking-experience-windows-mac-browser/,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0
https://www.examsplanner.in,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
http://www.decaturilbgc.com/ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/login.php?cmd=login_submit&id=13e7ee480025090ea8fbcb8f868caab713e7ee480025090ea8fbcb8f868caab7&session=13e7ee480025090ea8fbcb8f868caab713e7ee480025090ea8fbcb8f868caab7,0,0,1,8,0,0,0,0,0,0,0,1,1,1,1,1
http://www.tzo.net,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
xingguangdadao8.nl.ae/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
http://sanhuezasantander.cl,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
https://www.cbns.org.au,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
rottentomatoes.com/celebrity/ellie_kemper/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
https://infura-ipfs.io/ipfs/qmtq6hhvv6sjhvfpivyrpxzx4tarvbfszz9pmxzztmmyyy,0,0,1,2,0,1,0,1,0,0,0,1,1,1,1,1
https://www.jstor.org,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
https://aprenderparaser.com.br/signin/,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1
https://www.worldenergy.net,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
oilpainting-store.com/goods-19668-Nude+Study+of+Hector.html,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
dirtymindgames.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
people.revoledu.com/kardi/tutorial/kMean/index.html,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
http://www.dentelle-avenue.top/card/5ps40ny4,0,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1
http://us.battle.net.ok.jjweb.asia/login/en/login.html?app=wam,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
http://www.is-a-soxfan.org,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.brides-les-bains.com,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
https://www.libfive.com,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
http://bit.do/serviziosicurezza23,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1
https://ngx257.inmotionhosting.com/~regali8/39493004/CMS/NET/signin.php,0,0,1,5,0,1,0,0,0,0,0,1,1,1,1,1
http://index-asv.pages.dev/,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
classicmoviemusicals.com/actorsm.htm,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
http://www.lyoncountyfairks.com/suntrust/,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
http://carkeylockout.com/newwp/wp-includes/js/tinymce/skins/wordpress/images/menu-header/track-order.php/hyb/mxq/?send=q1v0k1ch2qpwv5,0,0,1,11,0,0,1,0,0,0,0,1,1,1,1,1
polyvore.com/miraclesuit_rock_croc_dos_santos/thing?id=8526969,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
music.yahoo.com/steady-mobbn/albums/pre-meditated-drama--109621,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%83%95%E3%82%A7%E3%83%A9%E3%83%81%E3%82%AA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fa0RTcdfFXYeDBC0E+%E3%82%B9%E3%83%AC%E3%83%B3%E3%83%80%E3%83%BC%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%81%AE%E3%83%95%E3%82%A7%E3%83%A9+%23ero+%23douga+%23agesage,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
1947project.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
https://mattiazambetti.com/ionoscom/,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
http://www.sebastianw.cf,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http://www.smtp.sartco-ir.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dnalc.org/view/16038-Thomas-Robert-Cech-and-Sidney-Altman-1989.html,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
p0stepay-p0ste-it-start-lista-m0vimenti-accedi-utent001928.25u.com,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
msdn.microsoft.com/mobility/,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1
https://www.ellmuilas.lt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
columbia.edu/cu/gsas/lists/sponsors.html,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
kung-fu-martial-arts-movies.blogspot.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
agfranchise.hostingforfree.org/productsamplepg16.htm,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
http://olx.ro/i2/auto-masini-moto-ambarcatiuni/autoturisme/isuzu/auto-masini-moto-ambarcatiuni/autoturisme/isuzu,0,0,1,7,0,0,0,0,0,0,0,1,1,1,1,0
www.faqs.org/faqs/by-newsgroup/comp/comp.ai.alife.html,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
www.members.tripod.com/~farmwatchdog/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
https://www.vulkanland-bio-safran.at/wp-admin/install.php,0,0,1,2,0,1,0,1,0,1,1,1,1,1,1,1
classfinders.com/directory/oh/lima/3/,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,0
oakland.edu/view_news.aspx?sid=34&id=3090,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
856secom0.cc,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
https://www.peabodymemphis.com,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
http://www.saisoon-co-jp.aescose.gkzemp.top/jp.php,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1
http://unbouncepages.com/meta-business-support-14003956549/,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
http://pastehtml.com/view/baqg3otbl.html,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
14bb52zfzi.h81yxqatzf.madpendesign.com.au,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
https://www.invernessoran.ca,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
usaplayers.com/sports/nfl/2009-2010/team-previews/oakland-raiders.html,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,0
marileephotoblog.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
http://wrestr43.web.app/,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
fdic.gov/about/learn/learning/when/1930s.html,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,0
rsj36.rhostjh.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
http://www.vmmini.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
mobile.free.moncompte.espace.clients.particuliers.francaisimpayee.fr,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1
acsjobs.org/service/003a1238bdc465af53fda2149629eff3/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
https://www.willingtodo.com,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
www.dl.therealtoriblack.com/fig/webmail.aol_page.html,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
http://extratorrent.cc/torrent_download/4190582/VA+-+Erotic+Desires+Volume+449+%282015%29+MP3.torrent,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,0
thefreedictionary.com/put+in+his+place,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
ghrleads.info/admin/pt-BR/Paginas/default7745589654.html,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
www.freebsd.org/copyright/license.html,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
nytimes.com/keyword/freehold-raceway,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
yelp.com/biz/los-angeles-county-metropolitan-courthouse-los-angeles,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
allvoices.com/contributed-news/6043396-mets-pitcher-jon-niese-throws-a-onehitter,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://musicalliance.com/fbfkbbmkfmbkfmb.html,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1
http://att-109781.weeblysite.com/,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
www.mdpme.com/home.htm,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
https://attverify450934.webflow.io/,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
thescratchingshed.com/2011/09/stoke-city-midfielder-set-for-return-to-leeds/,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
http://bongda88.info/category/bong-da/bong-da-quoc-te/bong-da-ngoai-hang-anh/page/21/,0,0,1,6,0,0,0,0,0,0,1,1,1,1,1,0
www.123designing.com/domains/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
yellowpages.com/los-angeles-ca/westport-traditional-middle-school,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
atron.cz/atron.htm,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
www.remorquesfranc.net/46e6769a1ff5787f330a53f60bda6620/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e87f2604051396e03a50ab320b6eb9e5587f2604051396e03a50ab320b6eb9e55,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1
themanwhonevercried.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
moedashabbosulak.blogspot.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1
cheapstheycome.wordpress.com/2011/11/30/vampiros-los-muertos-2002/,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,0
youtube.com/watch?v=fkm3cljvzoM,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
law.missouri.edu/news/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
checksure.biz/directors-he-84.htm,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
arisbn.com/webmail.psu.edu/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
https://gateway.pinata.cloud/ipfs/bafybeibny3wiqyr3eddxeiaal67i67pyssmw3i232rolyz7yqhlm32ymc4,0,0,1,2,0,1,0,0,0,0,1,1,1,1,1,1
photo.studyabroadmaster.com/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FwjfL4fhPp1lPxTZb+%E3%82%A2%E3%83%AA%E3%82%B5%E5%86%8D%E3%81%B3%EF%BC%81%E3%82%A8%E3%83%AD%E3%82%A2%E3%83%8B%E3%83%A1+%23ero+%23douga+%23agesage,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0
https://www.angkorphotographytours.com,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0
https://youthful-golick.178-170-13-195.plesk.page/cdx/www.sfr.fr-login-return_url/,0,0,1,2,0,1,0,1,0,1,1,1,1,1,1,1
electronichouse.com/article/ps3_adding_dts_hd_master_audio/C133,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
https://www.homelava.com,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
http://www.rainday.oss-us-east-1.aliyuncs.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
https://www.metropolitan.bg,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
http://www.mynumber.org,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http://www.prostitutki.soy,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
http://metaim-ask-wilatl.godaddysites.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
https://wsemprecomvocescommais.com/americanas/823091070/?smartphone-samsung-galaxy-a30s-64gb-dual-chip-android-9.0-tela-6.4&skullid=369567481&cart=MzY5NTY3NDgx,0,0,1,2,0,1,0,0,1,1,1,1,1,1,1,1
https://bafybeib6sg6ta3f5hdqnaxucbqjdmmjknrclotbfbkxz5chohp5y6rixlu.ipfs.infura-ipfs.io//sso/index.html,0,0,1,2,1,1,0,1,0,0,0,1,1,1,1,1
www.kludgesoft.com/c64/64.html,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1
https://dhlexpressparcel-de.com/public/w1tbyqhebh34uab6kirgczhqnsylymh5,0,0,1,2,0,1,0,1,1,1,1,1,1,1,1,1
https://eksisozluk.com/?q=alessandro%20tacchinardi&nr=true&rf=alessio%20tacchinardi,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0
http://torcache.net/torrent/024FAD949CF29567E0319A9C407DB1F081109E7D.torrent?title=[kickass.to]fast.and.furious.7.2015.x264.1080p.hdrip.dd2.0.nl.subs.tbs,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,0
https://zpr.io/gndvyic8z6ak,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
downloadfilmovie.com/search/download+kay+moviez+parker/,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://cajamagica.net/es/sg2/?pwd=sg,0,0,0,2,0,1,0,0,0,0,0,1,1,1,1,1
agromilenio.pt,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
http://pastehtml.com/view/bbdj7k84a.html,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
http://www.dldcreations.com/images/KELECHI/form.php,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
sh205082.website.pl,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
http://ebay-co-uk.com/my-ebay-watch-list/my-ebay-watch-list-login/,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1
americastockmarket.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
www.cftech.com/BrainBank/INTERNATIONALAFFAIRS/TranslSvcs.html,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
http://bcaffe.ro/dhl/dhl/index.php,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1
www.orienteering.ural.ru/flags/unit2.php?0.26169.0.85555.0.64553,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
http://weeseguraperu.interbanksegure.repl.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
http://www.elementium.ni-ip.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
http://www.adiaripapereria.com/wp-content/,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
jigsaw.com/Lou_Mavr_Dian_Mawd/contact_information.xhtml,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://www.footlockercc.com,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
http://bokepwhaatsap.mrface.com/login.php,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1
galaxieconst.com/,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0
youtube.com/watch?v=y2kTe-odRgA,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
https://www.capptivation.com,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.dataschool.io,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://www.planwise.co.za/wp-content/plugins/jet-theme-core/includes/dashboard/chase/dd2a9b4e2a6ebe23d3a184b05c09c91b/,0,0,1,7,0,1,0,0,1,1,1,1,1,1,1,1
https://www.arabbarometer.org,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.petsitterdirectory.ca/login/auth/,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1
https://www.danceviewtimes.com,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
http://autodiscover.preciouslittlegems.com.au/dd/4c8ce1fa1354de8f89a4351c8cac987a,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
https://email-certifiermailbox30.authenticator11.repl.co/,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
dioceseofprovidence.org/?id=116&keel=<br%20/><b>Notice</b>:%20%20Undefined%20index:%20%20keel%20in%20<b>/home/25825/domains/dioceseofprovidence.org/html/templates/print.tpl</b>%20on%20line%20<b>117</b><br%20/>,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0
tools.ietf.org/html/rfc1683,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
sagemasnc.com/old_aol.1.3country/?Login=&amp;Lis=10&amp;LigertID=1993745&amp;us=1,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0
http://www.xfydy.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.8dcbcd55.50598f04d927139.403713ca13cbcd.5550598f04d927139.403713ca13cb.cd555059.8f04d9271.39403571.3ca137s.hatem-talebi.com/6d58077d64ac49b3a8e64edf1e7da5b0/,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1
torrentreactor.net/torrents/2941959/Captain-Ron-MovieKing79,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
http://www.paghera.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
http://www.cumhurbaskanlik.ml,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
kls-marine.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
fccinstalls.com/4732903024/3853935958353/,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
coutellerie-tourangelle.com/en/bu860bk-buck-hartsook-neck-knife-xml-897_177_233-3402.html,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
https://gjwk03.webwave.dev/,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
https://www.phoenixgraphix.com,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0
www.surpreendanaotempreco.net/publicidade,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
http://newsletter.vendrevoituremaintenant.be/c/r?action=ri&emid=090069t04kpcr01u2mn8r&uid=vzic5w77tgfh72amde3a&key=h2vabltsmh-cy4arohcdmjeuwcxq4thvvcarzpknkblqikeuy-flo1fcqsaflbsxz6x4ezflmoso7lgu&cars_classified_url=http://ow.ly/b3tu50ngbwf,0,0,1,2,1,0,1,0,0,0,1,1,1,1,1,1
www.qsm.co.il/Hebrew/ab.htm,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
https://orthodoxhospital.co.ke/txkfzh/bankofamerica/index.html,0,0,1,3,0,1,0,0,0,1,1,1,1,1,1,1
tools.ietf.org/html/rfc2523,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1
http://www.carings.net,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
fromtheheartfolkart.com/artists/howard/,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,0
www.sca.ch/c64/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
zarabotok-vinternet.ru/wp-content/plugins/wp_comm/6166239903/53267548824646/,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1
web3.userinstinct.com/53320542-autocars-orleans-express-inc-gare-dautocars-de-sainte-foy-billet-et-horaires.htm,0,0,1,2,0,0,1,0,0,1,1,1,1,1,1,0
electronicsteamgifts.hol.es/,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
www.directori.org/odp.php,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
validinfosystem.ga,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1
digchip.com/companies_news/2010/2010_07_20_2.php,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,0
saints.sqpn.com/saint-marguerite-bourgeous/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
www.nongnu.org/cl-bibtex/,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
http://www.cs-shaparak.cf,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
http://1636365.com/assets/40intlify.595663c5.js/assets/assets/@popperjs.36402333.js/assets/assets/assets/,0,1,1,8,0,0,0,0,1,1,1,1,1,1,1,1
www.occa.org.uk/home.lasso,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0
us.battle.net.ok.ttweb.asia/login/en/index.htm,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1
http://lynkos.com.br/user/login.php?cmd=login_submit&id=19845b9b312d9b014b4d5f7684bbbbf019845b9b312d9b014b4d5f7684bbbbf0&session=19845b9b312d9b014b4d5f7684bbbbf019845b9b312d9b014b4d5f7684bbbbf0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1
en.wikipedia.org/wiki/List_of_Being_Human_(North_American_TV_series)_episodes,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,0
heroturko.com/music/pop/1149823-marie-elaine-thibert-je-suis-2011.html,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0
http://www.fk.gs,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
www.mecojsc.vn/inproldet.html,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1
news.cnet.com/2100-1023-213430.html,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1
bartleby.com/104/119.html,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,0
